Dataset,Treatment,Classifier,'Sample ID','True Positive','False Positive','True Negative','False Negative',Precision,AUC,Kappa
ivy_OVERSAMPLED_45.csv,OVERSAMPLED,'RANDOM FOREST',_45,1,0.043011,0.956989,0,0.958763,0.996954,0.956989
ivy_OVERSAMPLED_53.csv,OVERSAMPLED,'RANDOM FOREST',_53,1,0.056452,0.943548,0,0.946565,0.996138,0.943548
ivy_OVERSAMPLED_47.csv,OVERSAMPLED,'RANDOM FOREST',_47,0.994624,0.037634,0.962366,0.005376,0.963542,0.99755,0.956989
ivy_OVERSAMPLED_90.csv,OVERSAMPLED,'RANDOM FOREST',_90,0.986559,0.064516,0.935484,0.013441,0.938619,0.99639,0.922043
ivy_OVERSAMPLED_84.csv,OVERSAMPLED,'RANDOM FOREST',_84,0.994624,0.045699,0.954301,0.005376,0.956072,0.995491,0.948925
ivy_OVERSAMPLED_85.csv,OVERSAMPLED,'RANDOM FOREST',_85,0.989247,0.034946,0.965054,0.010753,0.965879,0.997763,0.954301
ivy_OVERSAMPLED_91.csv,OVERSAMPLED,'RANDOM FOREST',_91,0.986559,0.043011,0.956989,0.013441,0.958225,0.996788,0.943548
ivy_OVERSAMPLED_46.csv,OVERSAMPLED,'RANDOM FOREST',_46,0.975806,0.053763,0.946237,0.024194,0.947781,0.996105,0.922043
ivy_OVERSAMPLED_52.csv,OVERSAMPLED,'RANDOM FOREST',_52,0.986559,0.032258,0.967742,0.013441,0.968338,0.996145,0.954301
ivy_OVERSAMPLED_4.csv,OVERSAMPLED,'RANDOM FOREST',_4,0.989247,0.040323,0.959677,0.010753,0.960836,0.996741,0.948925
ivy_OVERSAMPLED_35.csv,OVERSAMPLED,'RANDOM FOREST',_35,0.986559,0.040323,0.959677,0.013441,0.960733,0.997698,0.946237
ivy_OVERSAMPLED_21.csv,OVERSAMPLED,'RANDOM FOREST',_21,0.978495,0.040323,0.959677,0.021505,0.960422,0.994743,0.938172
ivy_OVERSAMPLED_20.csv,OVERSAMPLED,'RANDOM FOREST',_20,0.991935,0.040323,0.959677,0.008065,0.960938,0.996636,0.951613
ivy_OVERSAMPLED_34.csv,OVERSAMPLED,'RANDOM FOREST',_34,0.975806,0.048387,0.951613,0.024194,0.952756,0.995122,0.927419
ivy_OVERSAMPLED_5.csv,OVERSAMPLED,'RANDOM FOREST',_5,0.994624,0.051075,0.948925,0.005376,0.951157,0.99768,0.943548
ivy_OVERSAMPLED_7.csv,OVERSAMPLED,'RANDOM FOREST',_7,0.994624,0.045699,0.954301,0.005376,0.956072,0.996672,0.948925
ivy_OVERSAMPLED_22.csv,OVERSAMPLED,'RANDOM FOREST',_22,0.997312,0.040323,0.959677,0.002688,0.96114,0.99625,0.956989
ivy_OVERSAMPLED_36.csv,OVERSAMPLED,'RANDOM FOREST',_36,1,0.053763,0.946237,0,0.94898,0.997283,0.946237
ivy_OVERSAMPLED_37.csv,OVERSAMPLED,'RANDOM FOREST',_37,0.989247,0.051075,0.948925,0.010753,0.950904,0.997149,0.938172
ivy_OVERSAMPLED_23.csv,OVERSAMPLED,'RANDOM FOREST',_23,0.983871,0.045699,0.954301,0.016129,0.955614,0.996481,0.938172
ivy_OVERSAMPLED_6.csv,OVERSAMPLED,'RANDOM FOREST',_6,0.981183,0.045699,0.954301,0.018817,0.955497,0.99496,0.935484
ivy_OVERSAMPLED_2.csv,OVERSAMPLED,'RANDOM FOREST',_2,1,0.045699,0.954301,0,0.956298,0.999126,0.954301
ivy_OVERSAMPLED_27.csv,OVERSAMPLED,'RANDOM FOREST',_27,0.986559,0.056452,0.943548,0.013441,0.945876,0.998027,0.930108
ivy_OVERSAMPLED_33.csv,OVERSAMPLED,'RANDOM FOREST',_33,0.986559,0.05914,0.94086,0.013441,0.943445,0.997449,0.927419
ivy_OVERSAMPLED_32.csv,OVERSAMPLED,'RANDOM FOREST',_32,0.997312,0.043011,0.956989,0.002688,0.958656,0.997482,0.954301
ivy_OVERSAMPLED_26.csv,OVERSAMPLED,'RANDOM FOREST',_26,0.983871,0.037634,0.962366,0.016129,0.963158,0.997489,0.946237
ivy_OVERSAMPLED_3.csv,OVERSAMPLED,'RANDOM FOREST',_3,0.989247,0.045699,0.954301,0.010753,0.955844,0.996221,0.943548
ivy_OVERSAMPLED_1.csv,OVERSAMPLED,'RANDOM FOREST',_1,0.983871,0.037634,0.962366,0.016129,0.963158,0.995758,0.946237
ivy_OVERSAMPLED_30.csv,OVERSAMPLED,'RANDOM FOREST',_30,0.983871,0.040323,0.959677,0.016129,0.96063,0.996304,0.943548
ivy_OVERSAMPLED_24.csv,OVERSAMPLED,'RANDOM FOREST',_24,0.991935,0.043011,0.956989,0.008065,0.958442,0.998428,0.948925
ivy_OVERSAMPLED_18.csv,OVERSAMPLED,'RANDOM FOREST',_18,0.991935,0.037634,0.962366,0.008065,0.963446,0.997258,0.954301
ivy_OVERSAMPLED_19.csv,OVERSAMPLED,'RANDOM FOREST',_19,0.994624,0.043011,0.956989,0.005376,0.958549,0.997167,0.951613
ivy_OVERSAMPLED_25.csv,OVERSAMPLED,'RANDOM FOREST',_25,0.997312,0.05914,0.94086,0.002688,0.94402,0.996734,0.938172
ivy_OVERSAMPLED_31.csv,OVERSAMPLED,'RANDOM FOREST',_31,0.994624,0.053763,0.946237,0.005376,0.948718,0.995057,0.94086
ivy_OVERSAMPLED_0.csv,OVERSAMPLED,'RANDOM FOREST',_0,0.997312,0.043011,0.956989,0.002688,0.958656,0.997987,0.954301
ivy_OVERSAMPLED_28.csv,OVERSAMPLED,'RANDOM FOREST',_28,0.991935,0.064516,0.935484,0.008065,0.938931,0.9938,0.927419
ivy_OVERSAMPLED_14.csv,OVERSAMPLED,'RANDOM FOREST',_14,0.991935,0.043011,0.956989,0.008065,0.958442,0.998327,0.948925
ivy_OVERSAMPLED_15.csv,OVERSAMPLED,'RANDOM FOREST',_15,0.991935,0.067204,0.932796,0.008065,0.936548,0.997019,0.924731
ivy_OVERSAMPLED_29.csv,OVERSAMPLED,'RANDOM FOREST',_29,0.994624,0.045699,0.954301,0.005376,0.956072,0.998009,0.948925
ivy_OVERSAMPLED_17.csv,OVERSAMPLED,'RANDOM FOREST',_17,0.994624,0.048387,0.951613,0.005376,0.953608,0.996723,0.946237
ivy_OVERSAMPLED_16.csv,OVERSAMPLED,'RANDOM FOREST',_16,0.983871,0.045699,0.954301,0.016129,0.955614,0.996784,0.938172
ivy_OVERSAMPLED_12.csv,OVERSAMPLED,'RANDOM FOREST',_12,0.997312,0.034946,0.965054,0.002688,0.966146,0.996119,0.962366
ivy_OVERSAMPLED_13.csv,OVERSAMPLED,'RANDOM FOREST',_13,0.989247,0.045699,0.954301,0.010753,0.955844,0.995382,0.943548
ivy_OVERSAMPLED_8.csv,OVERSAMPLED,'RANDOM FOREST',_8,0.981183,0.043011,0.956989,0.018817,0.958005,0.995314,0.938172
ivy_OVERSAMPLED_11.csv,OVERSAMPLED,'RANDOM FOREST',_11,0.989247,0.048387,0.951613,0.010753,0.953368,0.998309,0.94086
ivy_OVERSAMPLED_39.csv,OVERSAMPLED,'RANDOM FOREST',_39,0.989247,0.064516,0.935484,0.010753,0.938776,0.995455,0.924731
ivy_OVERSAMPLED_38.csv,OVERSAMPLED,'RANDOM FOREST',_38,0.986559,0.05914,0.94086,0.013441,0.943445,0.996539,0.927419
ivy_OVERSAMPLED_10.csv,OVERSAMPLED,'RANDOM FOREST',_10,0.983871,0.032258,0.967742,0.016129,0.968254,0.997391,0.951613
ivy_OVERSAMPLED_9.csv,OVERSAMPLED,'RANDOM FOREST',_9,0.989247,0.056452,0.943548,0.010753,0.946015,0.994851,0.932796
ivy_OVERSAMPLED_77.csv,OVERSAMPLED,'RANDOM FOREST',_77,0.989247,0.045699,0.954301,0.010753,0.955844,0.99824,0.943548
ivy_OVERSAMPLED_63.csv,OVERSAMPLED,'RANDOM FOREST',_63,0.981183,0.051075,0.948925,0.018817,0.950521,0.994569,0.930108
ivy_OVERSAMPLED_88.csv,OVERSAMPLED,'RANDOM FOREST',_88,0.991935,0.045699,0.954301,0.008065,0.955959,0.996853,0.946237
ivy_OVERSAMPLED_89.csv,OVERSAMPLED,'RANDOM FOREST',_89,0.978495,0.051075,0.948925,0.021505,0.950392,0.995643,0.927419
ivy_OVERSAMPLED_62.csv,OVERSAMPLED,'RANDOM FOREST',_62,0.975806,0.037634,0.962366,0.024194,0.962865,0.994046,0.938172
ivy_OVERSAMPLED_76.csv,OVERSAMPLED,'RANDOM FOREST',_76,0.994624,0.056452,0.943548,0.005376,0.946292,0.998403,0.938172
ivy_OVERSAMPLED_48.csv,OVERSAMPLED,'RANDOM FOREST',_48,0.989247,0.045699,0.954301,0.010753,0.955844,0.998327,0.943548
ivy_OVERSAMPLED_60.csv,OVERSAMPLED,'RANDOM FOREST',_60,0.989247,0.043011,0.956989,0.010753,0.958333,0.997084,0.946237
ivy_OVERSAMPLED_74.csv,OVERSAMPLED,'RANDOM FOREST',_74,0.991935,0.037634,0.962366,0.008065,0.963446,0.99647,0.954301
ivy_OVERSAMPLED_75.csv,OVERSAMPLED,'RANDOM FOREST',_75,0.994624,0.053763,0.946237,0.005376,0.948718,0.996058,0.94086
ivy_OVERSAMPLED_61.csv,OVERSAMPLED,'RANDOM FOREST',_61,0.997312,0.056452,0.943548,0.002688,0.946429,0.996611,0.94086
ivy_OVERSAMPLED_49.csv,OVERSAMPLED,'RANDOM FOREST',_49,0.989247,0.051075,0.948925,0.010753,0.950904,0.996943,0.938172
ivy_OVERSAMPLED_65.csv,OVERSAMPLED,'RANDOM FOREST',_65,0.997312,0.064516,0.935484,0.002688,0.939241,0.997399,0.932796
ivy_OVERSAMPLED_71.csv,OVERSAMPLED,'RANDOM FOREST',_71,0.991935,0.064516,0.935484,0.008065,0.938931,0.994161,0.927419
ivy_OVERSAMPLED_59.csv,OVERSAMPLED,'RANDOM FOREST',_59,0.983871,0.043011,0.956989,0.016129,0.958115,0.996839,0.94086
ivy_OVERSAMPLED_58.csv,OVERSAMPLED,'RANDOM FOREST',_58,0.994624,0.053763,0.946237,0.005376,0.948718,0.995202,0.94086
ivy_OVERSAMPLED_70.csv,OVERSAMPLED,'RANDOM FOREST',_70,0.994624,0.043011,0.956989,0.005376,0.958549,0.998566,0.951613
ivy_OVERSAMPLED_64.csv,OVERSAMPLED,'RANDOM FOREST',_64,0.986559,0.040323,0.959677,0.013441,0.960733,0.996716,0.946237
ivy_OVERSAMPLED_72.csv,OVERSAMPLED,'RANDOM FOREST',_72,0.986559,0.048387,0.951613,0.013441,0.953247,0.996596,0.938172
ivy_OVERSAMPLED_66.csv,OVERSAMPLED,'RANDOM FOREST',_66,0.981183,0.032258,0.967742,0.018817,0.96817,0.996282,0.948925
ivy_OVERSAMPLED_99.csv,OVERSAMPLED,'RANDOM FOREST',_99,0.989247,0.034946,0.965054,0.010753,0.965879,0.99866,0.954301
ivy_OVERSAMPLED_98.csv,OVERSAMPLED,'RANDOM FOREST',_98,0.997312,0.05914,0.94086,0.002688,0.94402,0.997709,0.938172
ivy_OVERSAMPLED_67.csv,OVERSAMPLED,'RANDOM FOREST',_67,0.991935,0.05914,0.94086,0.008065,0.943734,0.99471,0.932796
ivy_OVERSAMPLED_73.csv,OVERSAMPLED,'RANDOM FOREST',_73,0.997312,0.067204,0.932796,0.002688,0.936869,0.996839,0.930108
ivy_UNDERSAMPLED_87.csv,UNDERSAMPLED,'RANDOM FOREST',_87,0.836957,0.23913,0.76087,0.163043,0.777778,0.8597,0.597826
ivy_UNDERSAMPLED_93.csv,UNDERSAMPLED,'RANDOM FOREST',_93,0.804348,0.25,0.75,0.195652,0.762887,0.837724,0.554348
ivy_UNDERSAMPLED_44.csv,UNDERSAMPLED,'RANDOM FOREST',_44,0.793478,0.152174,0.847826,0.206522,0.83908,0.900638,0.641304
ivy_UNDERSAMPLED_50.csv,UNDERSAMPLED,'RANDOM FOREST',_50,0.76087,0.228261,0.771739,0.23913,0.769231,0.845759,0.532609
ivy_UNDERSAMPLED_78.csv,UNDERSAMPLED,'RANDOM FOREST',_78,0.76087,0.25,0.75,0.23913,0.752688,0.844991,0.51087
ivy_UNDERSAMPLED_79.csv,UNDERSAMPLED,'RANDOM FOREST',_79,0.836957,0.23913,0.76087,0.163043,0.777778,0.858282,0.597826
ivy_UNDERSAMPLED_51.csv,UNDERSAMPLED,'RANDOM FOREST',_51,0.836957,0.23913,0.76087,0.163043,0.777778,0.867379,0.597826
ivy_UNDERSAMPLED_45.csv,UNDERSAMPLED,'RANDOM FOREST',_45,0.771739,0.26087,0.73913,0.228261,0.747368,0.825673,0.51087
ivy_UNDERSAMPLED_92.csv,UNDERSAMPLED,'RANDOM FOREST',_92,0.815217,0.23913,0.76087,0.184783,0.773196,0.862476,0.576087
ivy_UNDERSAMPLED_86.csv,UNDERSAMPLED,'RANDOM FOREST',_86,0.695652,0.228261,0.771739,0.304348,0.752941,0.804643,0.467391
ivy_UNDERSAMPLED_90.csv,UNDERSAMPLED,'RANDOM FOREST',_90,0.815217,0.206522,0.793478,0.184783,0.797872,0.889709,0.608696
ivy_UNDERSAMPLED_84.csv,UNDERSAMPLED,'RANDOM FOREST',_84,0.815217,0.206522,0.793478,0.184783,0.797872,0.842982,0.608696
ivy_UNDERSAMPLED_53.csv,UNDERSAMPLED,'RANDOM FOREST',_53,0.793478,0.271739,0.728261,0.206522,0.744898,0.834416,0.521739
ivy_UNDERSAMPLED_47.csv,UNDERSAMPLED,'RANDOM FOREST',_47,0.847826,0.217391,0.782609,0.152174,0.795918,0.887819,0.630435
ivy_UNDERSAMPLED_46.csv,UNDERSAMPLED,'RANDOM FOREST',_46,0.826087,0.228261,0.771739,0.173913,0.783505,0.858873,0.597826
ivy_UNDERSAMPLED_52.csv,UNDERSAMPLED,'RANDOM FOREST',_52,0.793478,0.271739,0.728261,0.206522,0.744898,0.84564,0.521739
ivy_UNDERSAMPLED_85.csv,UNDERSAMPLED,'RANDOM FOREST',_85,0.826087,0.195652,0.804348,0.173913,0.808511,0.904537,0.630435
ivy_UNDERSAMPLED_91.csv,UNDERSAMPLED,'RANDOM FOREST',_91,0.793478,0.271739,0.728261,0.206522,0.744898,0.855151,0.521739
ivy_UNDERSAMPLED_95.csv,UNDERSAMPLED,'RANDOM FOREST',_95,0.880435,0.26087,0.73913,0.119565,0.771429,0.878013,0.619565
ivy_UNDERSAMPLED_81.csv,UNDERSAMPLED,'RANDOM FOREST',_81,0.782609,0.195652,0.804348,0.217391,0.8,0.866139,0.586957
ivy_UNDERSAMPLED_56.csv,UNDERSAMPLED,'RANDOM FOREST',_56,0.804348,0.23913,0.76087,0.195652,0.770833,0.868974,0.565217
ivy_UNDERSAMPLED_42.csv,UNDERSAMPLED,'RANDOM FOREST',_42,0.75,0.206522,0.793478,0.25,0.784091,0.858696,0.543478
ivy_UNDERSAMPLED_43.csv,UNDERSAMPLED,'RANDOM FOREST',_43,0.836957,0.228261,0.771739,0.163043,0.785714,0.871692,0.608696
ivy_UNDERSAMPLED_57.csv,UNDERSAMPLED,'RANDOM FOREST',_57,0.782609,0.25,0.75,0.217391,0.757895,0.856037,0.532609
ivy_UNDERSAMPLED_80.csv,UNDERSAMPLED,'RANDOM FOREST',_80,0.706522,0.25,0.75,0.293478,0.738636,0.826087,0.456522
ivy_UNDERSAMPLED_94.csv,UNDERSAMPLED,'RANDOM FOREST',_94,0.836957,0.26087,0.73913,0.163043,0.762376,0.798086,0.576087
ivy_UNDERSAMPLED_9.csv,UNDERSAMPLED,'RANDOM FOREST',_9,0.847826,0.206522,0.793478,0.152174,0.804124,0.860527,0.641304
ivy_UNDERSAMPLED_82.csv,UNDERSAMPLED,'RANDOM FOREST',_82,0.771739,0.206522,0.793478,0.228261,0.788889,0.86608,0.565217
ivy_UNDERSAMPLED_96.csv,UNDERSAMPLED,'RANDOM FOREST',_96,0.880435,0.163043,0.836957,0.119565,0.84375,0.914638,0.717391
ivy_UNDERSAMPLED_69.csv,UNDERSAMPLED,'RANDOM FOREST',_69,0.847826,0.217391,0.782609,0.152174,0.795918,0.855565,0.630435
ivy_UNDERSAMPLED_41.csv,UNDERSAMPLED,'RANDOM FOREST',_41,0.793478,0.228261,0.771739,0.206522,0.776596,0.823251,0.565217
ivy_UNDERSAMPLED_55.csv,UNDERSAMPLED,'RANDOM FOREST',_55,0.717391,0.336957,0.663043,0.282609,0.680412,0.748287,0.380435
ivy_UNDERSAMPLED_54.csv,UNDERSAMPLED,'RANDOM FOREST',_54,0.771739,0.271739,0.728261,0.228261,0.739583,0.84056,0.5
ivy_UNDERSAMPLED_40.csv,UNDERSAMPLED,'RANDOM FOREST',_40,0.804348,0.23913,0.76087,0.195652,0.770833,0.839201,0.565217
ivy_UNDERSAMPLED_68.csv,UNDERSAMPLED,'RANDOM FOREST',_68,0.847826,0.217391,0.782609,0.152174,0.795918,0.868738,0.630435
ivy_UNDERSAMPLED_97.csv,UNDERSAMPLED,'RANDOM FOREST',_97,0.815217,0.184783,0.815217,0.184783,0.815217,0.894494,0.630435
ivy_UNDERSAMPLED_83.csv,UNDERSAMPLED,'RANDOM FOREST',_83,0.836957,0.217391,0.782609,0.163043,0.793814,0.878249,0.619565
ivy_UNDERSAMPLED_8.csv,UNDERSAMPLED,'RANDOM FOREST',_8,0.793478,0.26087,0.73913,0.206522,0.752577,0.870274,0.532609
ivy_UNDERSAMPLED_27.csv,UNDERSAMPLED,'RANDOM FOREST',_27,0.76087,0.282609,0.717391,0.23913,0.729167,0.793419,0.478261
ivy_UNDERSAMPLED_33.csv,UNDERSAMPLED,'RANDOM FOREST',_33,0.826087,0.217391,0.782609,0.173913,0.791667,0.842982,0.608696
ivy_UNDERSAMPLED_32.csv,UNDERSAMPLED,'RANDOM FOREST',_32,0.836957,0.23913,0.76087,0.163043,0.777778,0.867911,0.597826
ivy_UNDERSAMPLED_26.csv,UNDERSAMPLED,'RANDOM FOREST',_26,0.771739,0.217391,0.782609,0.228261,0.78022,0.863126,0.554348
ivy_UNDERSAMPLED_30.csv,UNDERSAMPLED,'RANDOM FOREST',_30,0.836957,0.184783,0.815217,0.163043,0.819149,0.898748,0.652174
ivy_UNDERSAMPLED_24.csv,UNDERSAMPLED,'RANDOM FOREST',_24,0.826087,0.23913,0.76087,0.173913,0.77551,0.83548,0.586957
ivy_UNDERSAMPLED_18.csv,UNDERSAMPLED,'RANDOM FOREST',_18,0.815217,0.26087,0.73913,0.184783,0.757576,0.83802,0.554348
ivy_UNDERSAMPLED_19.csv,UNDERSAMPLED,'RANDOM FOREST',_19,0.793478,0.217391,0.782609,0.206522,0.784946,0.879194,0.576087
ivy_UNDERSAMPLED_25.csv,UNDERSAMPLED,'RANDOM FOREST',_25,0.73913,0.23913,0.76087,0.26087,0.755556,0.845995,0.5
ivy_UNDERSAMPLED_31.csv,UNDERSAMPLED,'RANDOM FOREST',_31,0.826087,0.23913,0.76087,0.173913,0.77551,0.849953,0.586957
ivy_UNDERSAMPLED_35.csv,UNDERSAMPLED,'RANDOM FOREST',_35,0.73913,0.217391,0.782609,0.26087,0.772727,0.850366,0.521739
ivy_UNDERSAMPLED_21.csv,UNDERSAMPLED,'RANDOM FOREST',_21,0.771739,0.217391,0.782609,0.228261,0.78022,0.877009,0.554348
ivy_UNDERSAMPLED_20.csv,UNDERSAMPLED,'RANDOM FOREST',_20,0.771739,0.217391,0.782609,0.228261,0.78022,0.861767,0.554348
ivy_UNDERSAMPLED_34.csv,UNDERSAMPLED,'RANDOM FOREST',_34,0.815217,0.217391,0.782609,0.184783,0.789474,0.890005,0.597826
ivy_UNDERSAMPLED_22.csv,UNDERSAMPLED,'RANDOM FOREST',_22,0.826087,0.25,0.75,0.173913,0.767677,0.858814,0.576087
ivy_UNDERSAMPLED_36.csv,UNDERSAMPLED,'RANDOM FOREST',_36,0.815217,0.217391,0.782609,0.184783,0.789474,0.861472,0.597826
ivy_UNDERSAMPLED_37.csv,UNDERSAMPLED,'RANDOM FOREST',_37,0.826087,0.130435,0.869565,0.173913,0.863636,0.926749,0.695652
ivy_UNDERSAMPLED_23.csv,UNDERSAMPLED,'RANDOM FOREST',_23,0.836957,0.206522,0.793478,0.163043,0.802083,0.887819,0.630435
ivy_UNDERSAMPLED_12.csv,UNDERSAMPLED,'RANDOM FOREST',_12,0.793478,0.282609,0.717391,0.206522,0.737374,0.844282,0.51087
ivy_UNDERSAMPLED_13.csv,UNDERSAMPLED,'RANDOM FOREST',_13,0.826087,0.206522,0.793478,0.173913,0.8,0.869152,0.619565
ivy_UNDERSAMPLED_11.csv,UNDERSAMPLED,'RANDOM FOREST',_11,0.826087,0.184783,0.815217,0.173913,0.817204,0.89414,0.641304
ivy_UNDERSAMPLED_39.csv,UNDERSAMPLED,'RANDOM FOREST',_39,0.73913,0.217391,0.782609,0.26087,0.772727,0.835302,0.521739
ivy_UNDERSAMPLED_38.csv,UNDERSAMPLED,'RANDOM FOREST',_38,0.826087,0.206522,0.793478,0.173913,0.8,0.893017,0.619565
ivy_UNDERSAMPLED_10.csv,UNDERSAMPLED,'RANDOM FOREST',_10,0.826087,0.217391,0.782609,0.173913,0.791667,0.884097,0.608696
ivy_UNDERSAMPLED_28.csv,UNDERSAMPLED,'RANDOM FOREST',_28,0.793478,0.25,0.75,0.206522,0.760417,0.860527,0.543478
ivy_UNDERSAMPLED_14.csv,UNDERSAMPLED,'RANDOM FOREST',_14,0.858696,0.228261,0.771739,0.141304,0.79,0.86862,0.630435
ivy_UNDERSAMPLED_15.csv,UNDERSAMPLED,'RANDOM FOREST',_15,0.782609,0.228261,0.771739,0.217391,0.774194,0.865194,0.554348
ivy_UNDERSAMPLED_29.csv,UNDERSAMPLED,'RANDOM FOREST',_29,0.847826,0.152174,0.847826,0.152174,0.847826,0.892545,0.695652
ivy_UNDERSAMPLED_17.csv,UNDERSAMPLED,'RANDOM FOREST',_17,0.717391,0.271739,0.728261,0.282609,0.725275,0.826382,0.445652
ivy_UNDERSAMPLED_16.csv,UNDERSAMPLED,'RANDOM FOREST',_16,0.815217,0.184783,0.815217,0.184783,0.815217,0.89922,0.630435
ivy_UNDERSAMPLED_5.csv,UNDERSAMPLED,'RANDOM FOREST',_5,0.76087,0.315217,0.684783,0.23913,0.707071,0.827209,0.445652
ivy_UNDERSAMPLED_65.csv,UNDERSAMPLED,'RANDOM FOREST',_65,0.804348,0.23913,0.76087,0.195652,0.770833,0.824078,0.565217
ivy_UNDERSAMPLED_71.csv,UNDERSAMPLED,'RANDOM FOREST',_71,0.804348,0.228261,0.771739,0.195652,0.778947,0.869211,0.576087
ivy_UNDERSAMPLED_59.csv,UNDERSAMPLED,'RANDOM FOREST',_59,0.847826,0.228261,0.771739,0.152174,0.787879,0.886106,0.619565
ivy_UNDERSAMPLED_58.csv,UNDERSAMPLED,'RANDOM FOREST',_58,0.804348,0.195652,0.804348,0.195652,0.804348,0.846822,0.608696
ivy_UNDERSAMPLED_70.csv,UNDERSAMPLED,'RANDOM FOREST',_70,0.858696,0.271739,0.728261,0.141304,0.759615,0.855269,0.586957
ivy_UNDERSAMPLED_64.csv,UNDERSAMPLED,'RANDOM FOREST',_64,0.782609,0.228261,0.771739,0.217391,0.774194,0.859464,0.554348
